Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(°F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.16904893,40.96771874,CHURCH17,15/10/09-18:03:18,SOYBEANS,286,6.112,181.00,1.000,822.58,10/9/2015,On,34.00,Yes,21.95,14.40,4600.5,76.67,4526.4,75.44,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.167,17.17,1316.8,10/9/2015
-86.16904970,40.96770258,CHURCH17,15/10/09-18:03:18,SOYBEANS,287,5.928,182.20,1.000,822.67,10/9/2015,On,34.00,Yes,20.46,13.70,4422.3,73.70,4386.7,73.11,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.042,16.66,1227.8,10/9/2015
-86.16905031,40.96768608,CHURCH17,15/10/09-18:03:18,SOYBEANS,288,6.004,181.50,1.000,822.69,10/9/2015,On,34.00,Yes,19.43,14.20,4145.7,69.10,4088.5,68.14,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.094,16.87,1165.6,10/9/2015
-86.16905042,40.96766907,CHURCH17,15/10/09-18:03:18,SOYBEANS,289,6.132,180.10,1.000,822.60,10/9/2015,On,34.00,Yes,19.21,14.40,4014.7,66.91,3950.1,65.83,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.181,17.23,1152.9,10/9/2015
-86.16905137,40.96765262,CHURCH17,15/10/09-18:03:18,SOYBEANS,290,6.014,182.80,1.000,822.57,10/9/2015,On,34.00,Yes,18.54,14.40,3950.9,65.85,3887.3,64.79,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.100,16.90,1112.7,10/9/2015
-86.16905287,40.96763562,CHURCH17,15/10/09-18:03:18,SOYBEANS,291,5.925,183.90,1.000,822.59,10/9/2015,On,34.00,Yes,22.27,14.00,4814.8,80.25,4759.4,79.32,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.040,16.65,1336.0,10/9/2015
-86.16905630,40.96761927,CHURCH17,15/10/09-18:03:18,SOYBEANS,292,6.020,189.60,1.000,822.48,10/9/2015,On,34.00,Yes,17.99,13.90,3827.8,63.80,3788.2,63.14,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.105,16.92,1079.2,10/9/2015
-86.16906113,40.96760304,CHURCH17,15/10/09-18:03:18,SOYBEANS,293,6.070,193.00,1.000,822.53,10/9/2015,On,34.00,Yes,19.16,14.20,4044.5,67.41,3988.7,66.48,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.138,17.05,1149.6,10/9/2015
-86.16906726,40.96758682,CHURCH17,15/10/09-18:03:18,SOYBEANS,294,6.132,196.30,1.000,822.55,10/9/2015,On,34.00,Yes,17.26,14.30,3606.4,60.11,3552.5,59.21,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.181,17.23,1035.6,10/9/2015
-86.16907434,40.96757134,CHURCH17,15/10/09-18:03:18,SOYBEANS,295,5.925,199.40,1.000,822.66,10/9/2015,On,34.00,Yes,17.50,14.30,3783.2,63.05,3726.7,62.11,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.040,16.65,1049.8,10/9/2015
-86.16908242,40.96755578,CHURCH17,15/10/09-18:03:18,SOYBEANS,296,6.076,201.70,1.000,822.63,10/9/2015,On,34.00,Yes,17.20,13.80,3627.1,60.45,3593.7,59.90,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.143,17.07,1032.1,10/9/2015
-86.16909137,40.96754031,CHURCH17,15/10/09-18:03:18,SOYBEANS,297,5.935,203.80,1.000,822.46,10/9/2015,On,34.00,Yes,16.61,14.20,3585.5,59.76,3536.1,58.93,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.047,16.68,996.57,10/9/2015
-86.16909981,40.96752559,CHURCH17,15/10/09-18:03:18,SOYBEANS,298,5.850,203.40,1.000,822.49,10/9/2015,On,34.00,Yes,16.34,14.40,3578.8,59.65,3521.3,58.69,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.988,16.44,980.42,10/9/2015
-86.16910798,40.96751056,CHURCH17,15/10/09-18:03:18,SOYBEANS,299,5.991,202.20,1.000,822.62,10/9/2015,On,34.00,Yes,17.44,14.50,3728.7,62.14,3664.4,61.07,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.085,16.83,1046.1,10/9/2015
-86.16911617,40.96749542,CHURCH17,15/10/09-18:03:18,SOYBEANS,300,5.935,202.20,1.000,822.77,10/9/2015,On,34.00,Yes,17.80,14.10,3841.9,64.03,3793.3,63.22,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.047,16.68,1067.8,10/9/2015
-86.16912445,40.96748027,CHURCH17,15/10/09-18:03:18,SOYBEANS,301,5.919,202.50,1.000,822.90,10/9/2015,On,34.00,Yes,15.43,13.90,3340.7,55.68,3306.1,55.10,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.035,16.63,925.95,10/9/2015
-86.16913286,40.96746529,CHURCH17,15/10/09-18:03:18,SOYBEANS,302,5.912,203.00,1.000,823.03,10/9/2015,On,34.00,Yes,16.08,14.40,3485.4,58.09,3429.3,57.16,In,0.499,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.031,16.61,965.00,10/9/2015
-86.16914097,40.96745020,CHURCH17,15/10/09-18:03:18,SOYBEANS,303,6.027,202.00,1.000,823.20,10/9/2015,On,34.00,Yes,14.08,14.50,2992.7,49.88,2941.1,49.02,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.109,16.93,844.67,10/9/2015
-86.16914884,40.96743455,CHURCH17,15/10/09-18:03:18,SOYBEANS,304,5.925,200.70,1.000,823.24,10/9/2015,On,34.00,Yes,15.88,14.60,3433.0,57.22,3369.9,56.16,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.040,16.65,952.60,10/9/2015
-86.16915681,40.96741906,CHURCH17,15/10/09-18:03:18,SOYBEANS,305,5.906,201.30,1.000,823.29,10/9/2015,On,34.00,Yes,14.73,14.40,3194.9,53.25,3143.4,52.39,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.026,16.59,883.57,10/9/2015
-86.16916436,40.96740317,CHURCH17,15/10/09-18:03:18,SOYBEANS,306,6.033,199.50,1.000,823.32,10/9/2015,On,34.00,Yes,15.36,13.80,3262.7,54.38,3232.7,53.88,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.114,16.95,921.90,10/9/2015
-86.16917162,40.96738748,CHURCH17,15/10/09-18:03:18,SOYBEANS,307,6.378,199.20,1.000,823.42,10/9/2015,On,34.00,Yes,15.38,14.00,3090.3,51.50,3054.8,50.91,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.349,17.92,923.03,10/9/2015
-86.16917880,40.96737127,CHURCH17,15/10/09-18:03:18,SOYBEANS,308,6.106,198.40,1.000,823.36,10/9/2015,On,34.00,Yes,14.47,14.30,3035.6,50.59,2990.3,49.84,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.163,17.16,867.99,10/9/2015
-86.16918529,40.96735509,CHURCH17,15/10/09-18:03:18,SOYBEANS,309,6.099,196.60,1.000,823.21,10/9/2015,On,34.00,Yes,17.51,14.40,3678.1,61.30,3618.9,60.31,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.158,17.14,1050.5,10/9/2015
-86.16919194,40.96733850,CHURCH17,15/10/09-18:03:18,SOYBEANS,310,5.935,196.90,1.000,822.95,10/9/2015,On,34.00,Yes,14.81,13.80,3197.6,53.29,3168.2,52.80,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.047,16.68,888.74,10/9/2015
-86.16919837,40.96732179,CHURCH17,15/10/09-18:03:18,SOYBEANS,311,6.204,196.10,1.000,822.60,10/9/2015,On,34.00,Yes,18.21,13.60,3760.7,62.68,3734.8,62.25,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.230,17.43,1092.6,10/9/2015
-86.16920499,40.96730511,CHURCH17,15/10/09-18:03:18,SOYBEANS,312,6.302,196.70,1.000,822.30,10/9/2015,On,34.00,Yes,15.55,13.90,3160.8,52.68,3128.1,52.14,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.297,17.71,932.92,10/9/2015
-86.16921225,40.96728837,CHURCH17,15/10/09-18:03:18,SOYBEANS,313,6.178,198.30,1.000,821.89,10/9/2015,On,34.00,Yes,16.49,14.10,3419.5,56.99,3376.3,56.27,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.212,17.36,989.31,10/9/2015
-86.16922028,40.96727186,CHURCH17,15/10/09-18:03:18,SOYBEANS,314,6.296,200.40,1.000,821.53,10/9/2015,On,34.00,Yes,16.09,14.20,3274.5,54.58,3229.3,53.82,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.293,17.69,965.47,10/9/2015
-86.16922881,40.96725524,CHURCH17,15/10/09-18:03:18,SOYBEANS,315,6.470,201.30,1.000,821.19,10/9/2015,On,34.00,Yes,15.02,13.50,2973.5,49.56,2956.5,49.27,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.411,18.18,900.95,10/9/2015
-86.16923844,40.96723841,CHURCH17,15/10/09-18:03:18,SOYBEANS,316,6.555,203.60,1.000,820.76,10/9/2015,On,34.00,Yes,12.16,13.60,2376.0,39.60,2359.6,39.33,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.469,18.42,729.38,10/9/2015
-86.16924897,40.96722176,CHURCH17,15/10/09-18:03:18,SOYBEANS,317,6.608,205.70,1.000,820.31,10/9/2015,On,34.00,Yes,12.58,13.90,2439.1,40.65,2413.8,40.23,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.505,18.57,754.74,10/9/2015
-86.16925920,40.96720648,CHURCH17,15/10/09-18:03:18,SOYBEANS,318,5.968,206.90,1.000,819.92,10/9/2015,On,34.00,Yes,16.63,14.20,3569.7,59.49,3520.4,58.67,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.069,16.77,997.65,10/9/2015
-86.16926950,40.96719128,CHURCH17,15/10/09-18:03:18,SOYBEANS,319,6.014,207.10,1.000,819.49,10/9/2015,On,34.00,Yes,11.60,14.40,2472.3,41.21,2432.5,40.54,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.100,16.90,696.28,10/9/2015
-86.16928046,40.96717672,CHURCH17,15/10/09-18:03:18,SOYBEANS,320,6.240,209.90,1.000,819.10,10/9/2015,On,34.00,Yes,9.321,13.80,1913.7,31.89,1896.1,31.60,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,4.255,17.53,559.24,10/9/2015
-86.16929113,40.96716243,CHURCH17,15/10/09-18:03:18,SOYBEANS,321,5.787,209.40,1.000,818.72,10/9/2015,On,34.00,Yes,7.912,14.00,1751.5,29.19,1731.4,28.86,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.946,16.26,474.72,10/9/2015
-86.16930184,40.96714911,CHURCH17,15/10/09-18:03:18,SOYBEANS,322,5.190,211.50,1.000,818.19,10/9/2015,On,34.00,Yes,6.072,14.40,1498.8,24.98,1474.6,24.58,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,3.539,14.58,364.30,10/9/2015
-86.16931069,40.96713867,CHURCH17,15/10/09-18:03:18,SOYBEANS,323,3.930,212.80,1.000,818.06,10/9/2015,On,34.00,Yes,5.296,14.70,1726.4,28.77,1692.6,28.21,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.680,11.04,317.77,10/9/2015
-86.16931718,40.96713105,CHURCH17,15/10/09-18:03:18,SOYBEANS,324,3.904,212.80,1.000,817.82,10/9/2015,On,34.00,Yes,5.296,14.70,1738.0,28.97,1704.0,28.40,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,2.662,10.97,317.77,10/9/2015
-86.16932107,40.96712641,CHURCH17,15/10/09-18:03:18,SOYBEANS,325,2.552,212.00,1.000,817.65,10/9/2015,On,34.00,Yes,4.350,14.80,2183.2,36.39,2138.1,35.63,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,1.740,7.172,260.97,10/9/2015
-86.16932107,40.96712641,CHURCH17,15/10/09-18:03:18,SOYBEANS,326,0.823,212.00,1.000,817.65,10/9/2015,On,34.00,Yes,1.507,14.90,2344.2,39.07,2293.0,38.22,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,2,0.561,2.314,90.40,10/9/2015
-86.16932159,40.96712541,CHURCH17,15/10/09-18:03:18,SOYBEANS,327,0.817,46.60,1.000,817.43,10/9/2015,On,34.00,Yes,1.507,14.90,2363.0,39.38,2311.4,38.52,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,0.557,2.295,90.40,10/9/2015
-86.16931897,40.96712868,CHURCH17,15/10/09-18:03:18,SOYBEANS,328,1.463,18.10,1.000,817.11,10/9/2015,On,34.00,Yes,1.366,15.00,1195.9,19.93,1168.4,19.47,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,0.998,4.112,81.95,10/9/2015
-86.16931671,40.96713341,CHURCH17,15/10/09-18:03:18,SOYBEANS,329,1.637,20.70,1.000,817.30,10/9/2015,On,34.00,Yes,1.329,15.00,1039.9,17.33,1016.0,16.93,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,1.116,4.600,79.73,10/9/2015
-86.16931306,40.96713938,CHURCH17,15/10/09-18:03:18,SOYBEANS,330,1.923,26.40,1.000,817.63,10/9/2015,On,34.00,Yes,1.699,15.00,1132.1,18.87,1106.0,18.43,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,1.311,5.402,101.93,10/9/2015
-86.16930266,40.96715057,CHURCH17,15/10/09-18:03:18,SOYBEANS,331,2.178,38.30,1.000,818.10,10/9/2015,On,34.00,Yes,0.569,15.10,334.51,5.575,326.44,5.441,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,1.485,6.121,34.13,10/9/2015
-86.16931822,40.96717554,CHURCH17,15/10/09-18:03:18,SOYBEANS,332,1.650,283.10,1.000,819.23,10/9/2015,On,34.00,Yes,1.072,15.40,831.90,13.87,808.95,13.48,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,1.125,4.637,64.29,10/9/2015
-86.16932603,40.96717668,CHURCH17,15/10/09-18:03:18,SOYBEANS,333,1.732,280.10,1.000,819.30,10/9/2015,On,34.00,Yes,3.730,15.40,2759.0,45.98,2682.9,44.72,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,1.181,4.867,223.82,10/9/2015
-86.16933983,40.96717851,CHURCH17,15/10/09-18:03:18,SOYBEANS,334,2.907,279.90,1.000,819.15,10/9/2015,On,34.00,Yes,7.079,15.40,3120.1,52.00,3034.0,50.57,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,1.982,8.168,424.74,10/9/2015
-86.16935682,40.96718077,CHURCH17,15/10/09-18:03:18,SOYBEANS,335,4.094,280.00,1.000,819.09,10/9/2015,On,34.00,Yes,8.736,14.70,2733.7,45.56,2680.3,44.67,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,2.792,11.50,524.19,10/9/2015
-86.16937492,40.96718232,CHURCH17,15/10/09-18:03:18,SOYBEANS,336,5.115,275.90,1.000,819.02,10/9/2015,On,34.00,Yes,11.06,14.40,2770.0,46.17,2725.5,45.42,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.487,14.37,663.51,10/9/2015
-86.16939501,40.96718435,CHURCH17,15/10/09-18:03:18,SOYBEANS,337,5.108,277.90,1.000,818.78,10/9/2015,On,34.00,Yes,10.45,15.00,2620.5,43.67,2560.2,42.67,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.483,14.35,626.88,10/9/2015
-86.16941526,40.96718624,CHURCH17,15/10/09-18:03:18,SOYBEANS,338,5.531,276.90,1.000,818.48,10/9/2015,On,34.00,Yes,14.31,15.60,3314.6,55.24,3215.5,53.59,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.771,15.54,858.62,10/9/2015
-86.16943616,40.96718810,CHURCH17,15/10/09-18:03:18,SOYBEANS,339,5.755,276.70,1.000,818.13,10/9/2015,On,34.00,Yes,14.13,16.10,3146.0,52.43,3033.9,50.56,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.924,16.17,847.82,10/9/2015
-86.16945707,40.96719023,CHURCH17,15/10/09-18:03:18,SOYBEANS,340,5.755,277.80,1.000,817.78,10/9/2015,On,34.00,Yes,16.15,16.20,3596.4,59.94,3464.2,57.74,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.924,16.17,969.22,10/9/2015
-86.16947753,40.96719223,CHURCH17,15/10/09-18:03:18,SOYBEANS,341,5.732,277.30,1.000,817.45,10/9/2015,On,34.00,Yes,15.20,14.70,3397.6,56.63,3331.2,55.52,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.908,16.11,911.97,10/9/2015
-86.16949674,40.96719357,CHURCH17,15/10/09-18:03:18,SOYBEANS,342,5.489,275.00,1.000,817.12,10/9/2015,On,34.00,Yes,15.39,14.30,3593.2,59.89,3539.5,58.99,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.742,15.42,923.62,10/9/2015
-86.16951543,40.96719458,CHURCH17,15/10/09-18:03:18,SOYBEANS,343,5.167,274.00,1.000,816.99,10/9/2015,On,34.00,Yes,19.62,14.80,4865.8,81.10,4765.2,79.42,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.523,14.52,1177.5,10/9/2015
-86.16953461,40.96719587,CHURCH17,15/10/09-18:03:18,SOYBEANS,344,5.318,275.20,1.000,816.80,10/9/2015,On,34.00,Yes,18.60,15.00,4481.7,74.70,4378.7,72.98,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.626,14.94,1116.2,10/9/2015
-86.16955370,40.96719698,CHURCH17,15/10/09-18:03:18,SOYBEANS,345,5.253,274.30,1.000,816.63,10/9/2015,On,34.00,Yes,18.76,15.10,4575.9,76.27,4465.5,74.42,In,0.499,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.581,14.76,1125.6,10/9/2015
-86.16957253,40.96719768,CHURCH17,15/10/09-18:03:18,SOYBEANS,346,5.292,272.60,1.000,816.44,10/9/2015,On,34.00,Yes,17.43,14.00,4220.6,70.34,4172.1,69.53,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.608,14.87,1046.0,10/9/2015
-86.16959123,40.96719815,CHURCH17,15/10/09-18:03:18,SOYBEANS,347,5.210,271.80,1.000,816.26,10/9/2015,On,34.00,Yes,17.76,14.00,4366.6,72.78,4316.4,71.94,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.552,14.64,1065.4,10/9/2015
-86.16960936,40.96719852,CHURCH17,15/10/09-18:03:18,SOYBEANS,348,5.194,271.50,1.000,816.30,10/9/2015,On,34.00,Yes,18.07,14.40,4457.0,74.28,4385.3,73.09,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.541,14.59,1084.0,10/9/2015
-86.16962781,40.96719921,CHURCH17,15/10/09-18:03:18,SOYBEANS,349,4.993,273.00,1.000,816.21,10/9/2015,On,34.00,Yes,18.95,14.60,4862.8,81.05,4773.3,79.56,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.405,14.03,1137.1,10/9/2015
-86.16964750,40.96720001,CHURCH17,15/10/09-18:03:18,SOYBEANS,350,5.230,273.10,1.000,816.06,10/9/2015,On,34.00,Yes,17.86,14.70,4374.6,72.91,4289.1,71.49,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.566,14.69,1071.4,10/9/2015
-86.16966719,40.96720109,CHURCH17,15/10/09-18:03:18,SOYBEANS,351,5.351,274.30,1.000,816.05,10/9/2015,On,34.00,Yes,19.10,13.70,4572.9,76.22,4536.1,75.60,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,3.648,15.04,1145.9,10/9/2015
-86.16968999,40.96720291,CHURCH17,15/10/09-18:03:18,SOYBEANS,352,6.014,276.20,1.000,816.10,10/9/2015,On,34.00,Yes,19.94,13.50,4248.8,70.81,4224.4,70.41,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.100,16.90,1196.6,10/9/2015
-86.16971258,40.96720463,CHURCH17,15/10/09-18:03:18,SOYBEANS,353,6.296,275.70,1.000,816.12,10/9/2015,On,34.00,Yes,18.22,14.10,3707.7,61.79,3660.8,61.01,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.293,17.69,1093.2,10/9/2015
-86.16973536,40.96720606,CHURCH17,15/10/09-18:03:18,SOYBEANS,354,6.450,274.60,1.000,816.12,10/9/2015,On,34.00,Yes,19.48,14.10,3868.4,64.47,3819.5,63.66,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.398,18.12,1168.5,10/9/2015
-86.16975839,40.96720709,CHURCH17,15/10/09-18:03:18,SOYBEANS,355,6.204,273.30,1.000,816.21,10/9/2015,On,34.00,Yes,17.87,14.10,3689.4,61.49,3642.7,60.71,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.230,17.43,1071.9,10/9/2015
-86.16978189,40.96720766,CHURCH17,15/10/09-18:03:18,SOYBEANS,356,6.470,271.70,1.000,816.25,10/9/2015,On,34.00,Yes,20.23,13.20,4006.8,66.78,3997.6,66.63,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.411,18.18,1214.0,10/9/2015
-86.16980530,40.96720846,CHURCH17,15/10/09-18:03:18,SOYBEANS,357,6.470,272.70,1.000,816.40,10/9/2015,On,34.00,Yes,19.95,13.20,3950.7,65.85,3941.7,65.69,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.411,18.18,1197.0,10/9/2015
-86.16982930,40.96720902,CHURCH17,15/10/09-18:03:18,SOYBEANS,358,6.581,271.70,1.000,816.44,10/9/2015,On,34.00,Yes,22.44,13.70,4368.6,72.81,4333.5,72.22,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.487,18.49,1346.5,10/9/2015
-86.16985344,40.96720928,CHURCH17,15/10/09-18:03:18,SOYBEANS,359,6.348,270.70,1.000,816.49,10/9/2015,On,34.00,Yes,22.79,13.80,4600.2,76.67,4557.9,75.96,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.328,17.84,1367.6,10/9/2015
-86.16987688,40.96720911,CHURCH17,15/10/09-18:03:18,SOYBEANS,360,6.581,269.30,1.000,816.57,10/9/2015,On,34.00,Yes,20.67,13.10,4024.2,67.07,4019.5,66.99,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.487,18.49,1240.3,10/9/2015
-86.16989977,40.96720906,CHURCH17,15/10/09-18:03:18,SOYBEANS,361,6.289,269.90,1.000,816.75,10/9/2015,On,34.00,Yes,23.20,12.80,4725.2,78.75,4725.2,78.75,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.288,17.67,1391.7,10/9/2015
-86.16992321,40.96720931,CHURCH17,15/10/09-18:03:18,SOYBEANS,362,6.535,270.90,1.000,816.84,10/9/2015,On,34.00,Yes,21.32,13.10,4180.5,69.68,4175.7,69.60,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.456,18.36,1279.5,10/9/2015
-86.16994673,40.96720971,CHURCH17,15/10/09-18:03:18,SOYBEANS,363,6.306,271.40,1.000,816.89,10/9/2015,On,34.00,Yes,23.98,13.30,4872.8,81.21,4856.0,80.93,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.299,17.72,1439.0,10/9/2015
-86.16997039,40.96721009,CHURCH17,15/10/09-18:03:18,SOYBEANS,364,6.476,271.20,1.000,816.97,10/9/2015,On,34.00,Yes,21.92,13.00,4337.1,72.28,4337.1,72.28,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.416,18.20,1315.4,10/9/2015
-86.16999404,40.96721039,CHURCH17,15/10/09-18:03:18,SOYBEANS,365,6.542,270.90,1.000,817.06,10/9/2015,On,34.00,Yes,21.91,12.60,4290.3,71.50,4290.3,71.50,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,3,4.460,18.38,1314.4,10/9/2015
