Longitude,Latitude,Field,Dataset,Product - Name,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(¡F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.17095712,40.96889651,CHURCH17,15/10/09-17:40:57,SOYBEANS,2462,6.099,343.7,1,831.8,10/9/15,On,30,Yes,9.805,12.1,2334.2,38.9,2334.2,38.9,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.158,15.12,588.27,10/9/15
-86.17096391,40.96891399,CHURCH17,15/10/09-17:40:57,SOYBEANS,2463,6.142,343.7,1,831.83,10/9/15,On,30,Yes,12.9,12.3,3049.4,50.82,3049.4,50.82,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.188,15.23,773.92,10/9/15
-86.17097084,40.96893132,CHURCH17,15/10/09-17:40:57,SOYBEANS,2464,6.073,343.2,1,831.74,10/9/15,On,30,Yes,13.58,12.3,3247.1,54.12,3247.1,54.12,In,0.0032,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.141,15.06,814.82,10/9/15
-86.1709772,40.96894888,CHURCH17,15/10/09-17:40:57,SOYBEANS,2465,6.148,344.7,1,831.7,10/9/15,On,29.91,Yes,14.03,12.2,3323.9,55.4,3323.9,55.4,In,0.043,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.192,15.2,842.07,10/9/15
-86.17098367,40.96896626,CHURCH17,15/10/09-17:40:57,SOYBEANS,2466,6.079,344.3,1,831.61,10/9/15,On,29.97,Yes,14.04,12,3357.2,55.95,3357.2,55.95,In,0.019,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.145,15.06,842.44,10/9/15
-86.17099022,40.96898329,CHURCH17,15/10/09-17:40:57,SOYBEANS,2467,6.073,343.8,1,831.58,10/9/15,On,29.98,Yes,14.91,12.2,3566.7,59.44,3566.7,59.44,In,0.012,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.141,15.05,894.35,10/9/15
-86.17099709,40.9690004,CHURCH17,15/10/09-17:40:57,SOYBEANS,2468,6.115,343.1,1,831.61,10/9/15,On,29.93,Yes,14.67,12.2,3491.4,58.19,3491.4,58.19,In,0.037,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.17,15.13,880.27,10/9/15
-86.17100457,40.96901769,CHURCH17,15/10/09-17:40:57,SOYBEANS,2469,6.122,341.9,1,831.49,10/9/15,On,29.84,Yes,14.3,12,3409.5,56.83,3409.5,56.83,In,0.083,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.174,15.1,857.91,10/9/15
-86.17101167,40.96903456,CHURCH17,15/10/09-17:40:57,SOYBEANS,2470,6.06,342.4,1,831.42,10/9/15,On,29.84,Yes,14.95,11.9,3601,60.02,3601,60.02,In,0.084,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.132,14.94,896.76,10/9/15
-86.1710194,40.96905147,CHURCH17,15/10/09-17:40:57,SOYBEANS,2471,6.093,341,1,831.41,10/9/15,On,29.89,Yes,14.95,11.9,3575.3,59.59,3575.3,59.59,In,0.06,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.154,15.05,896.76,10/9/15
-86.17102673,40.96906853,CHURCH17,15/10/09-17:40:57,SOYBEANS,2472,6.112,342,1,831.35,10/9/15,On,29.78,Yes,15.87,12,3797.5,63.29,3797.5,63.29,In,0.108,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.167,15.04,952.2,10/9/15
-86.1710338,40.96908544,CHURCH17,15/10/09-17:40:57,SOYBEANS,2473,6.129,342.5,1,831.35,10/9/15,On,29.79,Yes,15.49,12.1,3696.2,61.6,3696.2,61.6,In,0.105,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.179,15.09,929.6,10/9/15
-86.17104104,40.96910239,CHURCH17,15/10/09-17:40:57,SOYBEANS,2474,6.168,342.1,1,831.36,10/9/15,On,29.86,Yes,15.17,11.8,3587.3,59.79,3587.3,59.79,In,0.073,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.205,15.22,910.02,10/9/15
-86.17104853,40.96911956,CHURCH17,15/10/09-17:40:57,SOYBEANS,2475,6.093,341.8,1,831.32,10/9/15,On,29.71,Yes,16.15,11.8,3885.9,64.76,3885.9,64.76,In,0.142,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.154,14.96,968.99,10/9/15
-86.17105576,40.96913682,CHURCH17,15/10/09-17:40:57,SOYBEANS,2476,6.135,342.4,1,831.27,10/9/15,On,29.51,Yes,16.27,12.2,3913.4,65.22,3913.4,65.22,In,0.244,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.183,14.96,975.95,10/9/15
-86.17106313,40.96915409,CHURCH17,15/10/09-17:40:57,SOYBEANS,2477,6.093,342.2,1,831.16,10/9/15,On,29.38,Yes,16.84,12.4,4098.1,68.3,4098.1,68.3,In,0.311,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.154,14.79,1010.4,10/9/15
-86.17106987,40.9691717,CHURCH17,15/10/09-17:40:57,SOYBEANS,2478,6.211,343.9,1,831.01,10/9/15,On,29.22,Yes,17.35,12.2,4165.4,69.42,4165.4,69.42,In,0.39,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.235,15,1041.2,10/9/15
-86.17107681,40.96918896,CHURCH17,15/10/09-17:40:57,SOYBEANS,2479,6.142,343.1,1,830.81,10/9/15,On,29.26,Yes,17.49,12.2,4241,70.68,4241,70.68,In,0.372,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.188,14.85,1049.6,10/9/15
-86.17108384,40.96920672,CHURCH17,15/10/09-17:40:57,SOYBEANS,2480,6.148,343.4,1,830.59,10/9/15,On,29.21,Yes,18.13,12.5,4398.3,73.31,4398.3,73.31,In,0.4,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.192,14.84,1087.9,10/9/15
-86.17109058,40.96922436,CHURCH17,15/10/09-17:40:57,SOYBEANS,2481,6.175,343.9,1,830.33,10/9/15,On,29.19,Yes,17.44,12.7,4214.5,70.24,4214.5,70.24,In,0.409,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.21,14.89,1046.1,10/9/15
-86.17109732,40.96924127,CHURCH17,15/10/09-17:40:57,SOYBEANS,2482,6.093,343.2,1,830.21,10/9/15,On,29.23,Yes,17.49,12.4,4279.4,71.32,4279.4,71.32,In,0.386,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.154,14.72,1049.7,10/9/15
-86.17110453,40.96925867,CHURCH17,15/10/09-17:40:57,SOYBEANS,2483,6.168,342.6,1,829.98,10/9/15,On,29.19,Yes,18.09,12.4,4375.3,72.92,4375.3,72.92,In,0.405,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.205,14.88,1085.2,10/9/15
-86.17111185,40.96927574,CHURCH17,15/10/09-17:40:57,SOYBEANS,2484,6.184,342.1,1,829.84,10/9/15,On,29.09,Yes,17.79,12.4,4308.4,71.81,4308.4,71.81,In,0.458,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.217,14.87,1067.7,10/9/15
-86.17111913,40.96929284,CHURCH17,15/10/09-17:40:57,SOYBEANS,2485,6.125,342.2,1,829.61,10/9/15,On,28.92,Yes,18.86,12.5,4637.9,77.3,4637.9,77.3,In,0.539,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.176,14.64,1131.7,10/9/15
-86.17112635,40.9693092,CHURCH17,15/10/09-17:40:57,SOYBEANS,2486,5.965,341.6,1,829.35,10/9/15,On,28.77,Yes,18.74,12.3,4758.9,79.31,4758.9,79.31,In,0.618,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.067,14.18,1124.7,10/9/15
-86.17113378,40.96932543,CHURCH17,15/10/09-17:40:57,SOYBEANS,2487,5.837,340.9,1,829.3,10/9/15,On,28.55,Yes,18.83,12.2,4921.4,82.02,4921.4,82.02,In,0.724,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.98,13.77,1129.7,10/9/15
-86.171141,40.96934132,CHURCH17,15/10/09-17:40:57,SOYBEANS,2488,5.82,341.1,1,829.21,10/9/15,On,28.27,Yes,17.66,12.3,4674.8,77.91,4674.8,77.91,In,0.864,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.968,13.6,1059.6,10/9/15
-86.17114769,40.96935734,CHURCH17,15/10/09-17:40:57,SOYBEANS,2489,5.837,342.5,1,829.12,10/9/15,On,28,Yes,15.62,12.3,4162.2,69.37,4162.2,69.37,In,0.999,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.98,13.51,936.99,10/9/15
-86.1711539,40.96937361,CHURCH17,15/10/09-17:40:57,SOYBEANS,2490,5.741,343.9,1,829.09,10/9/15,On,27.88,Yes,17.5,12.5,4762.7,79.38,4762.7,79.38,In,1.059,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.915,13.23,1050.3,10/9/15
-86.17116022,40.96938936,CHURCH17,15/10/09-17:40:57,SOYBEANS,2491,5.837,343.1,1,829.17,10/9/15,On,27.92,Yes,17.51,12.7,4679.4,77.99,4679.4,77.99,In,1.041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.98,13.47,1050.3,10/9/15
-86.17116623,40.96940584,CHURCH17,15/10/09-17:40:57,SOYBEANS,2492,5.817,344.6,1,829.17,10/9/15,On,28.04,Yes,14.96,12.5,3995.1,66.58,3995.1,66.58,In,0.98,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.966,13.48,897.48,10/9/15
-86.17117282,40.96942234,CHURCH17,15/10/09-17:40:57,SOYBEANS,2493,5.794,343.2,1,829.13,10/9/15,On,28.43,Yes,12.78,12.4,3380.7,56.34,3380.7,56.34,In,0.785,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.95,13.61,767,10/9/15
-86.17117993,40.96943833,CHURCH17,15/10/09-17:40:57,SOYBEANS,2494,5.83,341.4,1,829.15,10/9/15,On,28.65,Yes,11.72,12.6,3055.9,50.93,3055.9,50.93,In,0.678,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,3.975,13.8,702.96,10/9/15
-86.1711876,40.96945478,CHURCH17,15/10/09-17:40:57,SOYBEANS,2495,5.945,340.6,1,829.17,10/9/15,On,28.67,Yes,6.871,12.8,1755.9,29.27,1755.9,29.27,In,0.665,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,35,4.053,14.09,412.25,10/9/15
-86.17108891,40.96949825,CHURCH17,15/10/09-17:40:57,SOYBEANS,2496,5.115,164.2,1,829.99,10/9/15,On,30,Yes,3.025,13.3,858.67,14.31,855.71,14.26,In,2.59E-09,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.487,12.68,181.49,10/9/15
-86.17108409,40.96948425,CHURCH17,15/10/09-17:40:57,SOYBEANS,2497,4.787,165.4,1,830,10/9/15,On,30,Yes,8.226,13.4,2495.4,41.59,2483.9,41.4,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.264,11.87,493.58,10/9/15
-86.1710792,40.9694709,CHURCH17,15/10/09-17:40:57,SOYBEANS,2498,4.757,164.5,1,830.08,10/9/15,On,30,Yes,11.54,13.4,3521.4,58.69,3505.2,58.42,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.244,11.79,692.23,10/9/15
-86.17107332,40.96945596,CHURCH17,15/10/09-17:40:57,SOYBEANS,2499,5.098,163.5,1,830.01,10/9/15,On,30,Yes,12.62,13,3592.9,59.88,3592.9,59.88,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.476,12.64,756.95,10/9/15
-86.171067,40.96944074,CHURCH17,15/10/09-17:40:57,SOYBEANS,2500,5.443,162.6,1,829.85,10/9/15,On,30,Yes,13.64,12.7,3639.6,60.66,3639.6,60.66,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.711,13.49,818.59,10/9/15
-86.17106055,40.96942444,CHURCH17,15/10/09-17:40:57,SOYBEANS,2501,5.699,163.4,1,829.9,10/9/15,On,30,Yes,15.25,12.9,3885.7,64.76,3885.7,64.76,In,0,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.886,14.13,915.04,10/9/15
-86.17105487,40.96940831,CHURCH17,15/10/09-17:40:57,SOYBEANS,2502,5.725,165.1,1,829.99,10/9/15,On,30,Yes,14.58,12.9,3698.7,61.64,3698.7,61.64,In,0.0041,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.903,14.19,875,10/9/15
-86.17104947,40.96939229,CHURCH17,15/10/09-17:40:57,SOYBEANS,2503,5.699,165.7,1,830.05,10/9/15,On,29.72,Yes,14.93,12.7,3840.6,64.01,3840.6,64.01,In,-0.137,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.886,14,896,10/9/15
-86.17104388,40.96937638,CHURCH17,15/10/09-17:40:57,SOYBEANS,2504,5.715,165.1,1,830.11,10/9/15,On,29.37,Yes,14.28,12.7,3706.1,61.77,3706.1,61.77,In,-0.314,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.897,13.87,856.78,10/9/15
-86.17103733,40.96936056,CHURCH17,15/10/09-17:40:57,SOYBEANS,2505,5.738,162.6,1,830.21,10/9/15,On,29.06,Yes,12.44,12.6,3250.8,54.18,3250.8,54.18,In,-0.468,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.912,13.78,746.61,10/9/15
-86.1710311,40.96934475,CHURCH17,15/10/09-17:40:57,SOYBEANS,2506,5.679,163.4,1,830.24,10/9/15,On,29.01,Yes,12.46,12.7,3295,54.92,3295,54.92,In,-0.495,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.872,13.61,747.63,10/9/15
-86.17102368,40.96932898,CHURCH17,15/10/09-17:40:57,SOYBEANS,2507,5.817,160.5,1,830.44,10/9/15,On,28.89,Yes,12.62,12.7,3271.6,54.53,3271.6,54.53,In,-0.553,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,3.966,13.89,757.23,10/9/15
-86.17101658,40.9693124,CHURCH17,15/10/09-17:40:57,SOYBEANS,2508,6.004,162.1,1,830.63,10/9/15,On,29.09,Yes,12.81,12.2,3193.9,53.23,3193.9,53.23,In,-0.452,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.094,14.43,768.38,10/9/15
-86.17100919,40.96929595,CHURCH17,15/10/09-17:40:57,SOYBEANS,2509,6.079,161.3,1,830.91,10/9/15,On,29.11,Yes,13.99,12.1,3443.7,57.39,3443.7,57.39,In,-0.444,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.145,14.62,839.37,10/9/15
-86.17100194,40.96927945,CHURCH17,15/10/09-17:40:57,SOYBEANS,2510,6.047,161.7,1,831.17,10/9/15,On,29.22,Yes,13.09,12.3,3226.4,53.77,3226.4,53.77,In,-0.385,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.123,14.6,785.26,10/9/15
-86.17099516,40.96926247,CHURCH17,15/10/09-17:40:57,SOYBEANS,2511,6.033,163.2,1,831.46,10/9/15,On,29.29,Yes,14.12,12.1,3480.7,58.01,3480.7,58.01,In,-0.349,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.114,14.61,847.38,10/9/15
-86.17098795,40.96924578,CHURCH17,15/10/09-17:40:57,SOYBEANS,2512,6.129,161.9,1,831.68,10/9/15,On,29.2,Yes,15.12,12,3679.4,61.32,3679.4,61.32,In,-0.398,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.179,14.79,906.94,10/9/15
-86.17098013,40.96922898,CHURCH17,15/10/09-17:40:57,SOYBEANS,2513,6.014,160.6,1,831.96,10/9/15,On,29.35,Yes,14.84,12.2,3662.7,61.05,3662.7,61.05,In,-0.324,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.1,14.59,890.38,10/9/15
-86.17097286,40.969212,CHURCH17,15/10/09-17:40:57,SOYBEANS,2514,6.112,162.1,1,832.21,10/9/15,On,29.61,Yes,15.86,12.4,3817.2,63.62,3817.2,63.62,In,-0.191,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.167,14.96,951.67,10/9/15
-86.17096616,40.96919474,CHURCH17,15/10/09-17:40:57,SOYBEANS,2515,6.079,163.7,1,832.37,10/9/15,On,29.69,Yes,16.18,12,3903.7,65.06,3903.7,65.06,In,-0.15,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.145,14.92,970.68,10/9/15
-86.17095933,40.96917738,CHURCH17,15/10/09-17:40:57,SOYBEANS,2516,6.158,163.5,1,832.54,10/9/15,On,29.61,Yes,15.35,11.8,3666.9,61.11,3666.9,61.11,In,-0.194,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.199,15.07,920.96,10/9/15
-86.17095216,40.96915981,CHURCH17,15/10/09-17:40:57,SOYBEANS,2517,6.093,162.9,1,832.58,10/9/15,On,29.54,Yes,15.79,12.1,3821.5,63.69,3821.5,63.69,In,-0.224,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.154,14.88,947.46,10/9/15
-86.17094486,40.96914227,CHURCH17,15/10/09-17:40:57,SOYBEANS,2518,6.175,162.5,1,832.7,10/9/15,On,29.54,Yes,17.02,12.4,4063,67.72,4063,67.72,In,-0.225,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.21,15.08,1020.9,10/9/15
-86.17093816,40.9691249,CHURCH17,15/10/09-17:40:57,SOYBEANS,2519,6.161,163.8,1,832.73,10/9/15,On,29.58,Yes,17.03,12.3,4070.6,67.84,4070.6,67.84,In,-0.204,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.201,15.06,1022,10/9/15
-86.17093122,40.96910728,CHURCH17,15/10/09-17:40:57,SOYBEANS,2520,6.148,163.4,1,832.74,10/9/15,On,29.48,Yes,16.62,12.1,3992.8,66.55,3992.8,66.55,In,-0.256,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.192,14.98,997.01,10/9/15
-86.1709244,40.96908984,CHURCH17,15/10/09-17:40:57,SOYBEANS,2521,6.207,163.6,1,832.77,10/9/15,On,29.43,Yes,16.91,12.2,4033,67.22,4033,67.22,In,-0.285,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.232,15.1,1014.7,10/9/15
-86.17091741,40.96907278,CHURCH17,15/10/09-17:40:57,SOYBEANS,2522,6.148,162.8,1,832.72,10/9/15,On,29.34,Yes,18.05,12.2,4357.2,72.62,4357.2,72.62,In,-0.325,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.192,14.91,1082.8,10/9/15
-86.17091017,40.96905529,CHURCH17,15/10/09-17:40:57,SOYBEANS,2523,6.135,162.6,1,832.67,10/9/15,On,29.36,Yes,17.41,12.6,4210.8,70.18,4210.8,70.18,In,-0.317,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.183,14.89,1044.7,10/9/15
-86.17090308,40.96903838,CHURCH17,15/10/09-17:40:57,SOYBEANS,2524,6.132,162.4,1,832.61,10/9/15,On,29.39,Yes,15.72,12.5,3800,63.33,3800,63.33,In,-0.303,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.181,14.89,943.17,10/9/15
-86.170896,40.96902102,CHURCH17,15/10/09-17:40:57,SOYBEANS,2525,6.175,162.9,1,832.63,10/9/15,On,29.44,Yes,16.51,12.2,3956,65.93,3956,65.93,In,-0.279,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.21,15.02,990.47,10/9/15
-86.1708892,40.96900368,CHURCH17,15/10/09-17:40:57,SOYBEANS,2526,6.148,163.5,1,832.65,10/9/15,On,29.44,Yes,14.24,12.2,3426.5,57.11,3426.5,57.11,In,-0.277,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.192,14.96,854.35,10/9/15
-86.17088219,40.96898664,CHURCH17,15/10/09-17:40:57,SOYBEANS,2527,6.148,162.8,1,832.66,10/9/15,On,29.37,Yes,12.21,12.4,2946.1,49.1,2946.1,49.1,In,-0.31,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.192,14.93,732.85,10/9/15
-86.17087466,40.9689695,CHURCH17,15/10/09-17:40:57,SOYBEANS,2528,6.155,161.6,1,832.6,10/9/15,On,29.39,Yes,10.85,12,2612.7,43.55,2612.7,43.55,In,-0.304,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.196,14.95,650.91,10/9/15
-86.17086763,40.96895236,CHURCH17,15/10/09-17:40:57,SOYBEANS,2529,6.184,162.8,1,832.64,10/9/15,On,29.54,Yes,8.979,12.1,2141.2,35.69,2141.2,35.69,In,-0.227,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.217,15.1,538.76,10/9/15
-86.17086019,40.9689353,CHURCH17,15/10/09-17:40:57,SOYBEANS,2530,6.086,161.8,1,832.69,10/9/15,On,29.54,Yes,6.489,12.4,1572.1,26.2,1572.1,26.2,In,-0.226,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.15,14.86,389.35,10/9/15
-86.17085289,40.9689179,CHURCH17,15/10/09-17:40:57,SOYBEANS,2531,6.217,162.4,1,832.66,10/9/15,On,29.68,Yes,7.129,12.5,1683.1,28.05,1683.1,28.05,In,-0.161,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.239,15.25,427.72,10/9/15
-86.17084563,40.96890041,CHURCH17,15/10/09-17:40:57,SOYBEANS,2532,6.119,162.6,1,832.63,10/9/15,On,29.73,Yes,7.968,12.2,1908,31.8,1908,31.8,In,-0.134,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.172,15.03,478.09,10/9/15
-86.17083852,40.96888319,CHURCH17,15/10/09-17:40:57,SOYBEANS,2533,6.211,162.7,1,832.59,10/9/15,On,29.77,Yes,7.54,12.2,1776.7,29.61,1776.7,29.61,In,-0.114,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.235,15.28,452.43,10/9/15
-86.17083102,40.96886555,CHURCH17,15/10/09-17:40:57,SOYBEANS,2534,6.201,162.2,1,832.84,10/9/15,On,29.79,Yes,7.389,12.4,1742.7,29.05,1742.7,29.05,In,-0.104,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.228,15.26,443.37,10/9/15
-86.17082389,40.96884781,CHURCH17,15/10/09-17:40:57,SOYBEANS,2535,6.161,163.1,1,832.71,10/9/15,On,29.9,Yes,6.524,12.5,1542.4,25.71,1542.4,25.71,In,-0.047,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.201,15.23,391.46,10/9/15
-86.17081667,40.96883003,CHURCH17,15/10/09-17:40:57,SOYBEANS,2536,6.217,163,1,832.46,10/9/15,On,30,Yes,5.054,12.5,1180.3,19.67,1180.3,19.67,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.239,15.41,303.23,10/9/15
-86.17081008,40.96881273,CHURCH17,15/10/09-17:40:57,SOYBEANS,2537,6.148,164,1,832.36,10/9/15,On,30,Yes,8.203,12.2,1937.3,32.29,1937.3,32.29,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.192,15.24,492.2,10/9/15
-86.17080366,40.96879498,CHURCH17,15/10/09-17:40:57,SOYBEANS,2538,6.217,164.7,1,832.21,10/9/15,On,30,Yes,11.31,12,2640.9,44.01,2640.9,44.01,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.239,15.41,678.46,10/9/15
-86.1707972,40.96877742,CHURCH17,15/10/09-17:40:57,SOYBEANS,2539,6.148,164.5,1,832.05,10/9/15,On,30,Yes,11.86,12.2,2801.2,46.69,2801.2,46.69,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.192,15.24,711.68,10/9/15
-86.17079086,40.96875973,CHURCH17,15/10/09-17:40:57,SOYBEANS,2540,6.161,164.9,1,831.89,10/9/15,On,30,Yes,11.62,12.3,2738.2,45.64,2738.2,45.64,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.201,15.28,697.16,10/9/15
-86.17078452,40.96874233,CHURCH17,15/10/09-17:40:57,SOYBEANS,2541,6.217,164.6,1,831.67,10/9/15,On,30,Yes,12.44,12,2906,48.43,2906,48.43,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.239,15.41,746.58,10/9/15
-86.17077945,40.96872484,CHURCH17,15/10/09-17:40:57,SOYBEANS,2542,6.155,167.7,1,831.55,10/9/15,On,30,Yes,13.89,11.8,3277.9,54.63,3277.9,54.63,In,0.0018,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.196,15.26,833.68,10/9/15
-86.17077438,40.96870698,CHURCH17,15/10/09-17:40:57,SOYBEANS,2543,6.142,167.9,1,831.37,10/9/15,On,30,Yes,13.61,11.9,3218.4,53.64,3218.4,53.64,In,0.0036,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.188,15.23,816.8,10/9/15
-86.1707689,40.96868946,CHURCH17,15/10/09-17:40:57,SOYBEANS,2544,6.217,166.7,1,831.29,10/9/15,On,30,Yes,13,12,3035.4,50.59,3035.4,50.59,In,-0.00046,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.239,15.41,779.83,10/9/15
-86.17076285,40.9686717,CHURCH17,15/10/09-17:40:57,SOYBEANS,2545,6.175,165.6,1,831.15,10/9/15,On,30,Yes,13.72,11.8,3227.2,53.79,3227.2,53.79,In,0.00045,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,36,4.21,15.31,823.41,10/9/15
